order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,delivery_category,high_value_order,age_group
906,10/6/2024,43,Bakery,336.05,7.25,27,UPI,4.2,Delivered,Fast,No,36-50
907,7/20/2024,25,Cafe,778.54,8.94,60,Card,3.3,Cancelled,Slow,No,18-25
908,8/3/2024,47,Cafe,380.56,3.58,80,Cash,4.1,Cancelled,Slow,No,36-50
909,7/10/2024,48,Chinese,451.16,6.71,49,UPI,2.9,Cancelled,Medium,No,36-50
910,12/30/2024,60,Italian,816.48,13.84,29,UPI,4.6,Delivered,Fast,Yes,50+
911,1/13/2024,49,Cafe,625.99,13.37,37,UPI,2.5,Cancelled,Medium,No,36-50
912,9/24/2024,44,Indian,678.96,13.04,82,Card,4.6,Cancelled,Slow,No,36-50
913,5/8/2024,31,Chinese,896.16,11.59,34,UPI,3.4,Delivered,Medium,Yes,26-35
914,6/10/2024,55,Cafe,1035.59,10.30,77,UPI,3.6,Cancelled,Slow,Yes,50+
915,8/28/2024,31,Indian,826.41,3.06,23,Cash,3.6,Cancelled,Fast,Yes,26-35
916,9/8/2024,38,Fast Food,529.91,8.84,78,UPI,4.1,Cancelled,Slow,No,36-50
917,1/11/2024,62,Cafe,267.66,2.03,17,Cash,4.3,Cancelled,Fast,No,50+
918,8/3/2024,24,Bakery,1096.62,14.52,88,Wallet,3.2,Delivered,Slow,Yes,18-25
919,1/6/2024,23,Cafe,394.33,8.18,29,Card,3.9,Cancelled,Fast,No,18-25
920,8/13/2024,39,Italian,663.72,4.58,76,Cash,4.3,Cancelled,Slow,No,36-50
921,4/18/2024,26,Italian,891.89,12.73,48,UPI,4.3,Cancelled,Medium,Yes,26-35
922,8/22/2024,36,Bakery,790.10,5.83,64,Cash,2.7,Cancelled,Slow,No,36-50
923,12/17/2024,23,Chinese,1040.45,13.42,45,Wallet,3.1,Cancelled,Medium,Yes,18-25
924,3/15/2024,32,Chinese,1071.05,13.93,69,Wallet,4.7,Delayed,Slow,Yes,26-35
925,3/12/2024,53,Bakery,295.85,9.95,80,Wallet,2.6,Delivered,Slow,No,50+
926,12/12/2024,62,Indian,537.60,8.16,71,Cash,4.6,Delivered,Slow,No,50+
927,12/16/2024,41,Chinese,1077.41,14.06,59,Card,2.9,Delayed,Medium,Yes,36-50
928,1/22/2024,19,Bakery,1085.41,7.53,25,Card,2.5,Cancelled,Fast,Yes,18-25
929,2/14/2024,33,Bakery,1053.42,11.56,21,Card,4.8,Cancelled,Fast,Yes,26-35
930,4/29/2024,44,Cafe,372.95,8.78,62,Card,4.1,Delivered,Slow,No,36-50
931,8/25/2024,50,Italian,470.07,12.06,18,UPI,4.5,Cancelled,Fast,No,36-50
932,5/31/2024,62,Cafe,993.20,9.38,56,Cash,3.1,Cancelled,Medium,Yes,50+
933,1/28/2024,31,Fast Food,1071.69,12.43,31,Cash,3.2,Delayed,Medium,Yes,26-35
934,12/2/2024,50,Indian,315.69,1.70,38,Card,4.7,Delayed,Medium,No,36-50
935,3/3/2024,37,Bakery,717.09,4.78,84,UPI,3.3,Delayed,Slow,No,36-50
936,4/29/2024,63,Fast Food,262.65,1.44,24,Cash,3.3,Delivered,Fast,No,50+
937,11/13/2024,53,Bakery,848.62,7.95,76,Card,4.1,Delayed,Slow,Yes,50+
938,11/2/2024,65,Chinese,200.54,7.19,32,Wallet,3.1,Delayed,Medium,No,50+
939,5/25/2024,65,Italian,870.62,1.12,37,Cash,2.6,Delayed,Medium,Yes,50+
940,9/2/2024,26,Italian,304.05,6.84,38,Cash,4.3,Delayed,Medium,No,26-35
941,3/12/2024,27,Chinese,759.81,3.57,21,Wallet,3.6,Delayed,Fast,No,26-35
942,12/12/2024,62,Chinese,1033.94,12.99,43,Wallet,2.8,Delayed,Medium,Yes,50+
943,5/17/2024,40,Chinese,496.46,1.58,63,UPI,5.0,Cancelled,Slow,No,36-50
944,10/22/2024,18,Italian,297.76,11.72,21,Cash,4.6,Delayed,Fast,No,18-25
945,2/2/2024,62,Italian,296.58,10.05,53,Wallet,4.0,Cancelled,Medium,No,50+
946,5/30/2024,33,Bakery,754.41,7.94,46,Wallet,4.9,Delivered,Medium,No,26-35
947,8/3/2024,45,Cafe,1147.06,12.39,48,Wallet,4.7,Delayed,Medium,Yes,36-50
948,1/27/2024,19,Indian,1140.05,12.01,75,Cash,3.2,Delivered,Slow,Yes,18-25
949,4/12/2024,59,Indian,877.52,8.27,80,UPI,3.4,Delayed,Slow,Yes,50+
950,5/30/2024,32,Bakery,658.86,6.72,32,Cash,2.8,Cancelled,Medium,No,26-35
951,12/10/2024,62,Fast Food,599.93,5.05,45,Card,4.8,Delayed,Medium,No,50+
952,1/23/2024,31,Italian,666.35,8.35,50,Wallet,3.3,Delayed,Medium,No,26-35
953,11/1/2024,44,Cafe,922.35,2.60,44,Wallet,3.2,Cancelled,Medium,Yes,36-50
954,5/1/2024,58,Cafe,403.53,7.65,81,Wallet,4.0,Delayed,Slow,No,50+
955,6/21/2024,28,Bakery,737.46,5.03,78,Card,3.8,Delayed,Slow,No,26-35
956,5/30/2024,41,Italian,376.81,5.23,25,Cash,3.9,Delivered,Fast,No,36-50
957,10/23/2024,45,Indian,1040.22,9.64,36,Cash,4.6,Cancelled,Medium,Yes,36-50
958,7/30/2024,49,Italian,775.78,9.13,19,Card,5.0,Cancelled,Fast,No,36-50
959,5/4/2024,20,Bakery,763.48,0.61,23,Wallet,3.3,Delayed,Fast,No,18-25
960,7/29/2024,56,Chinese,673.35,7.23,79,Wallet,3.1,Cancelled,Slow,No,50+
961,5/8/2024,29,Chinese,338.05,2.69,42,Wallet,3.0,Delayed,Medium,No,26-35
962,1/12/2024,35,Italian,698.81,5.03,76,Wallet,4.3,Delivered,Slow,No,26-35
963,8/7/2024,26,Chinese,361.20,7.59,16,Wallet,3.4,Delivered,Fast,No,26-35
964,1/19/2024,64,Indian,866.05,0.81,33,UPI,3.0,Cancelled,Medium,Yes,50+
965,5/11/2024,56,Indian,521.31,9.05,67,Card,3.4,Cancelled,Slow,No,50+
966,5/19/2024,55,Indian,686.57,8.04,64,UPI,3.1,Delivered,Slow,No,50+
967,5/25/2024,55,Italian,785.38,2.51,28,Wallet,4.3,Delivered,Fast,No,50+
968,10/24/2024,65,Indian,1057.41,13.81,70,Wallet,4.1,Cancelled,Slow,Yes,50+
969,1/13/2024,46,Chinese,900.38,13.60,52,Card,4.2,Delayed,Medium,Yes,36-50
970,6/29/2024,37,Bakery,414.29,4.38,39,Wallet,3.2,Delivered,Medium,No,36-50
971,3/24/2024,57,Bakery,243.54,12.64,15,Wallet,2.9,Cancelled,Fast,No,50+
972,4/4/2024,34,Chinese,644.06,7.21,43,Cash,4.6,Delayed,Medium,No,26-35
973,4/4/2024,45,Cafe,341.52,8.25,83,Wallet,3.0,Cancelled,Slow,No,36-50
974,11/25/2024,38,Italian,373.50,14.23,73,UPI,3.1,Cancelled,Slow,No,36-50
975,1/20/2024,53,Chinese,881.75,3.80,20,UPI,5.0,Delivered,Fast,Yes,50+
976,2/18/2024,34,Chinese,1052.14,10.34,79,UPI,2.8,Delivered,Slow,Yes,26-35
977,4/5/2024,39,Bakery,234.48,11.78,48,Wallet,2.5,Delivered,Medium,No,36-50
978,2/16/2024,22,Indian,986.97,3.54,89,Cash,2.7,Delayed,Slow,Yes,18-25
979,7/23/2024,52,Fast Food,597.40,6.26,30,Cash,3.3,Cancelled,Medium,No,50+
980,8/23/2024,19,Indian,1022.47,1.04,26,Cash,4.2,Delivered,Fast,Yes,18-25
981,10/12/2024,33,Cafe,558.99,10.99,25,UPI,3.3,Delayed,Fast,No,26-35
982,12/18/2024,23,Italian,330.80,9.87,42,Cash,3.0,Delayed,Medium,No,18-25
983,4/2/2024,30,Cafe,527.37,7.35,19,Card,3.7,Cancelled,Fast,No,26-35
984,3/29/2024,43,Italian,1173.20,11.28,60,Cash,2.6,Delivered,Slow,Yes,36-50
985,8/23/2024,53,Cafe,316.51,5.98,52,UPI,3.5,Delivered,Medium,No,50+
986,9/3/2024,64,Italian,269.29,2.47,60,Wallet,3.9,Cancelled,Slow,No,50+
987,12/16/2024,46,Fast Food,672.41,12.17,67,Cash,4.3,Cancelled,Slow,No,36-50
988,11/22/2024,49,Indian,688.94,2.16,21,Wallet,4.3,Delivered,Fast,No,36-50
989,9/15/2024,46,Bakery,255.98,13.02,59,Cash,4.1,Delivered,Medium,No,36-50
990,3/15/2024,58,Chinese,493.76,4.09,32,Wallet,4.4,Cancelled,Medium,No,50+
991,10/19/2024,47,Bakery,187.33,13.31,18,Wallet,2.9,Cancelled,Fast,No,36-50
992,1/2/2024,55,Chinese,662.06,11.87,41,Cash,3.4,Cancelled,Medium,No,50+
993,3/1/2024,38,Fast Food,605.55,1.64,71,Wallet,3.6,Delivered,Slow,No,36-50
994,5/7/2024,53,Bakery,608.15,13.49,29,Cash,2.9,Cancelled,Fast,No,50+
995,10/4/2024,53,Fast Food,684.22,13.15,68,Cash,4.7,Cancelled,Slow,No,50+
996,7/9/2024,53,Bakery,598.32,11.73,59,Card,2.8,Delivered,Medium,No,50+
997,5/19/2024,46,Italian,436.30,10.79,29,Card,2.6,Cancelled,Fast,No,36-50
998,9/8/2024,28,Chinese,489.28,8.66,52,UPI,4.7,Delayed,Medium,No,26-35
999,4/20/2024,28,Bakery,586.28,1.45,65,Wallet,3.3,Cancelled,Slow,No,26-35
1000,3/7/2024,54,Italian,958.93,9.53,51,Cash,3.3,Cancelled,Medium,Yes,50+
1001,7/1/2024,28,Chinese,522.36,6.64,49,UPI,3.3,Cancelled,Medium,No,26-35
1002,2/11/2024,18,Chinese,394.67,0.75,73,Wallet,4.2,Delivered,Slow,No,18-25
1003,1/23/2024,31,Italian,1018.66,13.24,22,Card,3.9,Delayed,Fast,Yes,26-35
1004,11/26/2024,26,Chinese,462.21,6.79,60,Cash,4.1,Delivered,Slow,No,26-35
1005,12/24/2024,54,Italian,231.49,9.25,77,UPI,2.9,Delayed,Slow,No,50+
1006,5/6/2024,35,Cafe,193.09,13.17,53,UPI,4.2,Cancelled,Medium,No,26-35
1007,4/17/2024,51,Cafe,480.08,4.61,16,Cash,4.3,Delayed,Fast,No,50+
1008,3/22/2024,36,Cafe,716.64,7.63,84,UPI,4.7,Cancelled,Slow,No,36-50
1009,3/19/2024,27,Fast Food,319.90,2.56,85,Card,2.7,Cancelled,Slow,No,26-35
1010,9/16/2024,55,Bakery,579.19,13.98,47,Wallet,4.1,Delayed,Medium,No,50+
1011,3/11/2024,38,Chinese,261.83,0.85,86,Wallet,3.3,Delivered,Slow,No,36-50
1012,1/14/2024,28,Cafe,899.89,5.91,48,UPI,4.0,Delivered,Medium,Yes,26-35
1013,6/13/2024,61,Chinese,1000.59,6.40,74,Card,4.0,Cancelled,Slow,Yes,50+
1014,11/17/2024,29,Chinese,601.46,10.06,42,UPI,3.9,Delivered,Medium,No,26-35
1015,3/26/2024,34,Bakery,1063.13,6.96,61,UPI,4.2,Delivered,Slow,Yes,26-35
1016,11/1/2024,33,Cafe,868.36,6.91,82,UPI,4.1,Cancelled,Slow,Yes,26-35
1017,1/13/2024,45,Fast Food,333.36,5.23,84,Card,3.9,Delivered,Slow,No,36-50
1018,7/26/2024,42,Cafe,372.81,13.56,24,Card,2.7,Delivered,Fast,No,36-50
1019,10/10/2024,60,Cafe,259.55,3.88,39,Cash,2.8,Delivered,Medium,No,50+
1020,12/4/2024,61,Italian,633.95,8.71,43,UPI,4.2,Delayed,Medium,No,50+
1021,8/11/2024,19,Fast Food,200.56,5.68,64,Cash,3.7,Cancelled,Slow,No,18-25
1022,5/18/2024,55,Bakery,794.91,6.77,33,UPI,4.0,Delivered,Medium,No,50+
1023,3/16/2024,34,Indian,564.67,6.39,65,Card,3.7,Delivered,Slow,No,26-35
1024,12/29/2024,34,Bakery,1133.88,14.62,31,Wallet,2.5,Delayed,Medium,Yes,26-35
1025,10/29/2024,19,Chinese,174.83,2.51,24,Cash,3.9,Delayed,Fast,No,18-25
1026,11/28/2024,63,Chinese,787.98,9.73,48,Cash,3.0,Delivered,Medium,No,50+
1027,8/25/2024,19,Chinese,1136.43,3.68,19,Card,3.4,Cancelled,Fast,Yes,18-25
1028,3/9/2024,54,Bakery,1081.02,13.55,71,Card,4.1,Cancelled,Slow,Yes,50+
1029,1/25/2024,18,Indian,959.94,2.52,28,Wallet,4.6,Delayed,Fast,Yes,18-25
1030,7/3/2024,40,Chinese,791.12,10.51,64,UPI,4.9,Delivered,Slow,No,36-50
1031,5/12/2024,20,Bakery,180.08,2.77,33,Cash,3.7,Delivered,Medium,No,18-25
1032,6/30/2024,46,Indian,285.11,2.13,50,Wallet,4.8,Delivered,Medium,No,36-50
1033,10/17/2024,65,Italian,1082.95,3.01,52,Card,4.2,Cancelled,Medium,Yes,50+
1034,7/17/2024,28,Cafe,787.89,7.24,47,UPI,4.0,Delivered,Medium,No,26-35
1035,9/5/2024,63,Indian,882.61,0.69,30,Cash,4.0,Cancelled,Medium,Yes,50+
1036,7/27/2024,44,Chinese,673.41,2.96,86,Wallet,4.3,Cancelled,Slow,No,36-50
1037,12/19/2024,29,Bakery,887.11,3.90,16,UPI,3.2,Delivered,Fast,Yes,26-35
1038,2/29/2024,19,Italian,321.96,9.19,40,Wallet,3.7,Cancelled,Medium,No,18-25
1039,5/17/2024,58,Italian,569.27,1.00,71,Wallet,4.7,Delayed,Slow,No,50+
1040,12/4/2024,34,Bakery,983.96,10.08,21,Wallet,3.0,Delayed,Fast,Yes,26-35
1041,10/25/2024,54,Indian,784.92,6.38,18,UPI,3.4,Cancelled,Fast,No,50+
1042,11/4/2024,65,Bakery,521.59,13.89,55,Card,4.3,Delivered,Medium,No,50+
1043,4/24/2024,36,Cafe,604.22,0.62,60,Cash,4.7,Delivered,Slow,No,36-50
1044,7/6/2024,31,Italian,694.44,2.67,77,UPI,4.0,Cancelled,Slow,No,26-35
1045,5/13/2024,25,Fast Food,473.93,11.68,53,Cash,4.9,Cancelled,Medium,No,18-25
1046,4/23/2024,51,Cafe,1143.01,4.49,50,Card,4.1,Delivered,Medium,Yes,50+
1047,3/8/2024,48,Bakery,263.31,8.38,67,Cash,4.3,Delivered,Slow,No,36-50
1048,4/20/2024,56,Italian,865.14,14.17,24,Wallet,3.7,Cancelled,Fast,Yes,50+
1049,3/14/2024,63,Cafe,283.40,5.37,82,UPI,2.5,Cancelled,Slow,No,50+
1050,11/12/2024,51,Indian,1144.56,6.46,70,Cash,4.9,Cancelled,Slow,Yes,50+
1051,11/30/2024,31,Fast Food,633.95,6.37,27,UPI,3.3,Cancelled,Fast,No,26-35
1052,10/2/2024,31,Bakery,1116.93,12.06,59,Cash,4.7,Delivered,Medium,Yes,26-35
1053,12/25/2024,27,Chinese,263.36,0.94,71,Cash,4.7,Delayed,Slow,No,26-35
1054,6/30/2024,51,Indian,439.59,8.12,35,UPI,4.0,Delivered,Medium,No,50+
1055,5/6/2024,18,Italian,312.33,12.58,74,Wallet,4.4,Cancelled,Slow,No,18-25
1056,2/27/2024,38,Bakery,394.52,7.86,85,UPI,3.8,Cancelled,Slow,No,36-50
1057,6/29/2024,54,Indian,863.91,6.26,23,Card,4.2,Delivered,Fast,Yes,50+
1058,7/28/2024,18,Bakery,1086.52,14.73,43,Wallet,3.7,Delivered,Medium,Yes,18-25
1059,6/21/2024,30,Cafe,533.89,5.48,42,Wallet,3.8,Cancelled,Medium,No,26-35
1060,1/20/2024,19,Fast Food,719.69,2.51,71,Wallet,4.5,Delayed,Slow,No,18-25
1061,11/7/2024,29,Fast Food,783.35,3.19,33,UPI,3.0,Cancelled,Medium,No,26-35
1062,9/29/2024,38,Fast Food,460.28,10.52,41,Wallet,2.5,Cancelled,Medium,No,36-50
1063,9/2/2024,32,Bakery,385.99,6.62,45,Card,3.8,Cancelled,Medium,No,26-35
1064,2/16/2024,21,Bakery,597.91,4.98,67,Card,4.0,Delayed,Slow,No,18-25
1065,8/25/2024,24,Bakery,827.65,10.68,68,Cash,3.1,Delayed,Slow,Yes,18-25
1066,9/20/2024,64,Fast Food,870.91,12.97,38,Card,3.1,Delayed,Medium,Yes,50+
1067,12/18/2024,60,Bakery,593.64,3.60,37,UPI,2.8,Cancelled,Medium,No,50+
1068,8/4/2024,40,Fast Food,169.03,13.47,36,Cash,2.5,Delayed,Medium,No,36-50
1069,5/3/2024,35,Cafe,284.87,1.02,46,UPI,4.1,Delivered,Medium,No,26-35
1070,7/30/2024,57,Indian,485.80,3.66,45,Card,3.7,Cancelled,Medium,No,50+
1071,1/28/2024,63,Bakery,653.36,12.94,38,Card,3.0,Cancelled,Medium,No,50+
1072,2/25/2024,39,Fast Food,861.69,10.39,22,Cash,4.6,Delivered,Fast,Yes,36-50
1073,7/25/2024,62,Cafe,1017.58,10.46,74,Card,4.5,Delivered,Slow,Yes,50+
1074,6/24/2024,18,Fast Food,1063.23,3.09,54,Wallet,3.6,Cancelled,Medium,Yes,18-25
1075,9/6/2024,21,Cafe,688.71,0.82,45,Card,3.4,Delivered,Medium,No,18-25
1076,12/14/2024,46,Cafe,786.10,13.81,58,Wallet,2.7,Cancelled,Medium,No,36-50
1077,9/18/2024,33,Bakery,917.00,1.72,47,Wallet,2.5,Delayed,Medium,Yes,26-35
1078,10/27/2024,55,Bakery,607.37,9.27,70,Cash,3.8,Delivered,Slow,No,50+
1079,3/3/2024,25,Bakery,912.39,8.66,26,Wallet,2.8,Delayed,Fast,Yes,18-25
1080,4/6/2024,25,Fast Food,1088.00,7.39,59,Card,3.2,Cancelled,Medium,Yes,18-25
1081,3/1/2024,24,Fast Food,343.45,8.72,78,Cash,4.4,Cancelled,Slow,No,18-25
1082,8/1/2024,21,Fast Food,253.99,1.83,76,UPI,4.7,Delayed,Slow,No,18-25
1083,2/29/2024,51,Indian,368.12,10.32,81,Cash,4.1,Delayed,Slow,No,50+
1084,10/9/2024,65,Cafe,770.48,1.61,70,Cash,4.9,Delayed,Slow,No,50+
1085,10/11/2024,60,Cafe,760.60,13.14,58,UPI,2.8,Delayed,Medium,No,50+
1086,9/12/2024,21,Fast Food,694.14,8.74,22,Wallet,3.8,Delivered,Fast,No,18-25
1087,11/8/2024,61,Fast Food,985.23,11.36,18,Cash,4.2,Delayed,Fast,Yes,50+
1088,7/1/2024,45,Italian,1053.84,11.70,25,Wallet,4.1,Cancelled,Fast,Yes,36-50
1089,5/15/2024,28,Chinese,547.93,10.06,39,Wallet,4.4,Delivered,Medium,No,26-35
1090,2/13/2024,57,Fast Food,455.70,2.25,83,Card,2.8,Delayed,Slow,No,50+
1091,8/18/2024,21,Indian,517.78,8.99,35,UPI,3.8,Delayed,Medium,No,18-25
1092,3/20/2024,31,Italian,1031.15,1.17,30,UPI,3.0,Delayed,Medium,Yes,26-35
1093,6/18/2024,19,Fast Food,215.63,3.92,55,Wallet,4.8,Delivered,Medium,No,18-25
1094,1/22/2024,21,Cafe,1101.20,13.64,89,UPI,2.7,Delivered,Slow,Yes,18-25
1095,11/10/2024,19,Italian,898.76,7.61,54,Cash,3.9,Delivered,Medium,Yes,18-25
1096,10/11/2024,39,Bakery,379.22,0.57,71,Wallet,2.8,Cancelled,Slow,No,36-50
1097,2/13/2024,50,Chinese,1124.53,5.77,22,Cash,2.8,Cancelled,Fast,Yes,36-50
1098,8/15/2024,22,Fast Food,931.90,4.83,87,Cash,4.6,Delayed,Slow,Yes,18-25
1099,11/24/2024,29,Cafe,779.96,8.47,41,Wallet,2.9,Delayed,Medium,No,26-35
1100,12/4/2024,63,Bakery,1083.60,4.93,67,Card,3.7,Cancelled,Slow,Yes,50+
1101,8/12/2024,24,Indian,944.48,1.21,63,UPI,4.9,Delivered,Slow,Yes,18-25
1102,6/28/2024,38,Cafe,554.24,0.61,53,Card,4.0,Delivered,Medium,No,36-50
1103,10/13/2024,42,Bakery,172.19,8.54,31,Cash,3.3,Cancelled,Medium,No,36-50
1104,6/10/2024,38,Italian,1043.84,9.80,59,Card,4.9,Delivered,Medium,Yes,36-50
1105,4/15/2024,50,Cafe,835.14,4.14,15,UPI,3.0,Cancelled,Fast,Yes,36-50
1106,2/9/2024,37,Cafe,728.50,9.95,53,Wallet,3.3,Cancelled,Medium,No,36-50
1107,5/13/2024,42,Fast Food,259.76,8.80,53,Card,3.6,Delayed,Medium,No,36-50
1108,9/19/2024,55,Bakery,614.51,4.30,83,Wallet,3.2,Delayed,Slow,No,50+
1109,5/30/2024,29,Fast Food,613.31,10.03,54,Cash,2.6,Delayed,Medium,No,26-35
1110,4/28/2024,62,Fast Food,543.08,4.84,22,Cash,3.3,Cancelled,Fast,No,50+
1111,3/16/2024,58,Indian,374.62,9.82,21,Card,4.8,Delayed,Fast,No,50+
1112,9/23/2024,27,Bakery,406.44,1.81,50,Wallet,3.6,Cancelled,Medium,No,26-35
1113,5/2/2024,59,Bakery,988.12,8.91,89,Wallet,3.7,Delayed,Slow,Yes,50+
1114,4/23/2024,30,Fast Food,470.08,4.97,30,Wallet,2.9,Delayed,Medium,No,26-35
1115,11/13/2024,52,Indian,855.38,13.84,64,Card,3.6,Delayed,Slow,Yes,50+
1116,2/16/2024,27,Indian,667.47,9.21,38,UPI,4.9,Delivered,Medium,No,26-35
1117,10/27/2024,42,Chinese,560.77,7.90,51,Card,3.0,Cancelled,Medium,No,36-50
1118,3/13/2024,30,Cafe,1115.96,2.14,77,UPI,4.1,Delivered,Slow,Yes,26-35
1119,8/22/2024,56,Italian,269.92,3.43,82,Card,3.3,Cancelled,Slow,No,50+
1120,11/12/2024,54,Cafe,173.64,14.82,87,Wallet,2.6,Delivered,Slow,No,50+
1121,12/31/2024,31,Cafe,845.45,12.85,29,Wallet,2.5,Cancelled,Fast,Yes,26-35
1122,2/22/2024,60,Indian,1022.95,14.38,42,Cash,3.8,Delivered,Medium,Yes,50+
1123,7/31/2024,22,Cafe,276.24,13.91,35,Cash,2.8,Delayed,Medium,No,18-25
1124,5/10/2024,39,Italian,1059.31,8.45,52,Wallet,3.8,Cancelled,Medium,Yes,36-50
1125,8/14/2024,22,Bakery,729.00,9.65,57,Card,2.8,Delayed,Medium,No,18-25
1126,1/19/2024,34,Chinese,516.24,8.41,41,Card,2.8,Delivered,Medium,No,26-35
1127,11/13/2024,40,Bakery,362.85,5.81,88,Card,3.0,Delivered,Slow,No,36-50
1128,8/10/2024,29,Indian,1047.00,14.93,60,Cash,3.8,Cancelled,Slow,Yes,26-35
1129,1/29/2024,42,Cafe,983.01,11.60,26,Card,4.7,Delayed,Fast,Yes,36-50
1130,2/24/2024,60,Bakery,406.87,10.59,60,Card,2.7,Cancelled,Slow,No,50+
1131,10/12/2024,50,Italian,244.42,1.56,76,UPI,3.9,Delayed,Slow,No,36-50
1132,5/24/2024,63,Indian,594.15,7.88,90,Cash,3.5,Delayed,Slow,No,50+
1133,11/6/2024,54,Indian,373.42,11.72,86,Wallet,3.5,Delayed,Slow,No,50+
1134,12/23/2024,23,Chinese,505.93,5.06,35,Cash,3.6,Cancelled,Medium,No,18-25
1135,11/24/2024,41,Cafe,843.51,3.04,57,Cash,3.6,Delivered,Medium,Yes,36-50
1136,10/30/2024,28,Fast Food,160.98,11.32,85,UPI,4.2,Delayed,Slow,No,26-35
1137,2/23/2024,28,Chinese,740.22,12.39,83,Cash,4.8,Cancelled,Slow,No,26-35
1138,12/16/2024,65,Chinese,561.19,11.57,32,Card,3.1,Delayed,Medium,No,50+
1139,3/17/2024,37,Bakery,316.91,2.52,26,Wallet,4.5,Delayed,Fast,No,36-50
1140,7/4/2024,31,Bakery,1083.40,6.74,57,UPI,4.7,Cancelled,Medium,Yes,26-35
1141,7/4/2024,25,Fast Food,917.20,7.05,84,Cash,4.3,Cancelled,Slow,Yes,18-25
1142,5/11/2024,61,Chinese,1016.11,1.83,64,Card,3.2,Cancelled,Slow,Yes,50+
1143,8/22/2024,65,Chinese,857.71,13.40,69,Card,3.1,Cancelled,Slow,Yes,50+
1144,11/8/2024,29,Italian,886.94,5.67,35,Cash,4.6,Delayed,Medium,Yes,26-35
1145,1/29/2024,50,Fast Food,812.05,7.16,35,Card,3.8,Cancelled,Medium,Yes,36-50
1146,6/13/2024,21,Italian,346.56,1.62,46,Card,4.6,Delivered,Medium,No,18-25
1147,2/13/2024,36,Chinese,827.00,2.40,34,Cash,3.2,Delayed,Medium,Yes,36-50
1148,1/6/2024,62,Fast Food,585.97,8.98,16,Card,2.6,Delayed,Fast,No,50+
1149,12/2/2024,52,Fast Food,502.02,2.57,33,Wallet,3.2,Cancelled,Medium,No,50+
1150,9/21/2024,56,Chinese,1109.85,11.96,16,Cash,2.9,Delivered,Fast,Yes,50+
1151,8/2/2024,44,Cafe,992.33,13.90,68,Cash,4.0,Cancelled,Slow,Yes,36-50
1152,12/8/2024,35,Chinese,314.17,13.16,69,UPI,4.8,Delivered,Slow,No,26-35
1153,7/19/2024,45,Indian,1047.70,12.00,57,Card,2.5,Delivered,Medium,Yes,36-50
1154,12/13/2024,18,Bakery,1080.21,4.23,61,Card,3.8,Cancelled,Slow,Yes,18-25
1155,1/5/2024,41,Indian,627.61,10.38,36,UPI,4.7,Delayed,Medium,No,36-50
1156,12/4/2024,25,Indian,602.62,14.29,59,Card,3.4,Cancelled,Medium,No,18-25
1157,3/25/2024,31,Chinese,256.85,3.19,39,UPI,2.7,Delayed,Medium,No,26-35
1158,2/5/2024,54,Indian,251.57,9.37,72,Cash,4.6,Delivered,Slow,No,50+
1159,4/19/2024,49,Cafe,419.86,1.55,65,Card,4.0,Cancelled,Slow,No,36-50
1160,10/2/2024,20,Cafe,569.89,9.15,39,UPI,4.8,Delayed,Medium,No,18-25
1161,4/25/2024,46,Bakery,940.70,14.35,59,UPI,3.7,Delayed,Medium,Yes,36-50
1162,1/22/2024,45,Cafe,507.47,0.53,53,UPI,3.3,Delivered,Medium,No,36-50
1163,3/3/2024,33,Indian,500.67,1.90,36,Card,3.5,Cancelled,Medium,No,26-35
1164,9/11/2024,18,Italian,1038.74,10.61,48,Wallet,4.6,Cancelled,Medium,Yes,18-25
1165,3/16/2024,34,Cafe,749.03,0.60,67,Wallet,4.8,Cancelled,Slow,No,26-35
1166,7/26/2024,58,Bakery,849.32,6.76,74,Wallet,4.4,Delayed,Slow,Yes,50+
1167,9/6/2024,37,Bakery,1081.07,4.86,20,Card,3.5,Delivered,Fast,Yes,36-50
1168,9/2/2024,24,Cafe,779.02,6.88,65,Card,4.5,Delivered,Slow,No,18-25
1169,1/4/2024,51,Bakery,211.60,10.17,22,Cash,3.6,Delayed,Fast,No,50+
1170,1/24/2024,30,Fast Food,392.46,9.97,29,Wallet,4.0,Cancelled,Fast,No,26-35
1171,10/13/2024,58,Cafe,537.14,6.19,49,Card,2.7,Delivered,Medium,No,50+
1172,8/27/2024,49,Chinese,332.90,13.49,39,Wallet,3.0,Delayed,Medium,No,36-50
1173,2/15/2024,32,Fast Food,1140.35,1.05,80,Wallet,3.2,Delivered,Slow,Yes,26-35
1174,12/21/2024,54,Bakery,616.99,10.98,71,Wallet,3.8,Cancelled,Slow,No,50+
1175,7/24/2024,61,Cafe,609.42,7.56,49,Card,2.8,Cancelled,Medium,No,50+
1176,9/18/2024,49,Bakery,992.85,13.04,46,UPI,4.6,Cancelled,Medium,Yes,36-50
1177,5/7/2024,52,Cafe,471.45,2.05,59,Wallet,2.6,Cancelled,Medium,No,50+
1178,8/28/2024,45,Fast Food,568.00,4.28,60,Card,3.0,Delayed,Slow,No,36-50
1179,7/20/2024,38,Bakery,1110.50,3.11,89,UPI,3.2,Cancelled,Slow,Yes,36-50
1180,10/31/2024,28,Fast Food,318.62,9.48,27,Card,3.5,Cancelled,Fast,No,26-35
